,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30439,10477058,40926,BANKNIFTY21OCT40600PE,BANKNIFTY,0,28-10-2021,40600,0.05,25,PE,NFO-OPT,NFO
30440,10757890,42023,BANKNIFTY21OCT40700CE,BANKNIFTY,0,28-10-2021,40700,0.05,25,CE,NFO-OPT,NFO
30441,10758146,42024,BANKNIFTY21OCT40700PE,BANKNIFTY,0,28-10-2021,40700,0.05,25,PE,NFO-OPT,NFO
30442,10758402,42025,BANKNIFTY21OCT40800CE,BANKNIFTY,0,28-10-2021,40800,0.05,25,CE,NFO-OPT,NFO
30443,10758658,42026,BANKNIFTY21OCT40800PE,BANKNIFTY,0,28-10-2021,40800,0.05,25,PE,NFO-OPT,NFO
30444,12975106,50684,BANKNIFTY21OCT40900CE,BANKNIFTY,0,28-10-2021,40900,0.05,25,CE,NFO-OPT,NFO
30445,12975362,50685,BANKNIFTY21OCT40900PE,BANKNIFTY,0,28-10-2021,40900,0.05,25,PE,NFO-OPT,NFO
30446,13272322,51845,BANKNIFTY21OCT41000CE,BANKNIFTY,0,28-10-2021,41000,0.05,25,CE,NFO-OPT,NFO
30447,13287938,51906,BANKNIFTY21OCT41000PE,BANKNIFTY,0,28-10-2021,41000,0.05,25,PE,NFO-OPT,NFO
30448,13292290,51923,BANKNIFTY21OCT41100CE,BANKNIFTY,0,28-10-2021,41100,0.05,25,CE,NFO-OPT,NFO
30449,13292546,51924,BANKNIFTY21OCT41100PE,BANKNIFTY,0,28-10-2021,41100,0.05,25,PE,NFO-OPT,NFO
30450,13292802,51925,BANKNIFTY21OCT41200CE,BANKNIFTY,0,28-10-2021,41200,0.05,25,CE,NFO-OPT,NFO
30451,13293058,51926,BANKNIFTY21OCT41200PE,BANKNIFTY,0,28-10-2021,41200,0.05,25,PE,NFO-OPT,NFO
30452,13293314,51927,BANKNIFTY21OCT41300CE,BANKNIFTY,0,28-10-2021,41300,0.05,25,CE,NFO-OPT,NFO
30453,13293570,51928,BANKNIFTY21OCT41300PE,BANKNIFTY,0,28-10-2021,41300,0.05,25,PE,NFO-OPT,NFO
30454,13293826,51929,BANKNIFTY21OCT41400CE,BANKNIFTY,0,28-10-2021,41400,0.05,25,CE,NFO-OPT,NFO
30455,13294082,51930,BANKNIFTY21OCT41400PE,BANKNIFTY,0,28-10-2021,41400,0.05,25,PE,NFO-OPT,NFO
30456,13294338,51931,BANKNIFTY21OCT41500CE,BANKNIFTY,0,28-10-2021,41500,0.05,25,CE,NFO-OPT,NFO
30457,13294594,51932,BANKNIFTY21OCT41500PE,BANKNIFTY,0,28-10-2021,41500,0.05,25,PE,NFO-OPT,NFO
30458,13295874,51937,BANKNIFTY21OCT41600CE,BANKNIFTY,0,28-10-2021,41600,0.05,25,CE,NFO-OPT,NFO
30459,13303042,51965,BANKNIFTY21OCT41600PE,BANKNIFTY,0,28-10-2021,41600,0.05,25,PE,NFO-OPT,NFO
30460,13306626,51979,BANKNIFTY21OCT41700CE,BANKNIFTY,0,28-10-2021,41700,0.05,25,CE,NFO-OPT,NFO
30461,13306882,51980,BANKNIFTY21OCT41700PE,BANKNIFTY,0,28-10-2021,41700,0.05,25,PE,NFO-OPT,NFO
30462,9295618,36311,BANKNIFTY21OCT41800CE,BANKNIFTY,0,28-10-2021,41800,0.05,25,CE,NFO-OPT,NFO
30463,9296386,36314,BANKNIFTY21OCT41800PE,BANKNIFTY,0,28-10-2021,41800,0.05,25,PE,NFO-OPT,NFO
30464,12593154,49192,BANKNIFTY21OCT41900CE,BANKNIFTY,0,28-10-2021,41900,0.05,25,CE,NFO-OPT,NFO
30465,12593410,49193,BANKNIFTY21OCT41900PE,BANKNIFTY,0,28-10-2021,41900,0.05,25,PE,NFO-OPT,NFO
30466,12593666,49194,BANKNIFTY21OCT42000CE,BANKNIFTY,0,28-10-2021,42000,0.05,25,CE,NFO-OPT,NFO
30467,12593922,49195,BANKNIFTY21OCT42000PE,BANKNIFTY,0,28-10-2021,42000,0.05,25,PE,NFO-OPT,NFO
30468,12604930,49238,BANKNIFTY21OCT42100CE,BANKNIFTY,0,28-10-2021,42100,0.05,25,CE,NFO-OPT,NFO
30469,12605186,49239,BANKNIFTY21OCT42100PE,BANKNIFTY,0,28-10-2021,42100,0.05,25,PE,NFO-OPT,NFO
30470,12605442,49240,BANKNIFTY21OCT42200CE,BANKNIFTY,0,28-10-2021,42200,0.05,25,CE,NFO-OPT,NFO
30471,12605698,49241,BANKNIFTY21OCT42200PE,BANKNIFTY,0,28-10-2021,42200,0.05,25,PE,NFO-OPT,NFO
30472,8960514,35002,BANKNIFTY21O0731000CE,BANKNIFTY,0,07-10-2021,31000,0.05,25,CE,NFO-OPT,NFO
30473,8960770,35003,BANKNIFTY21O0731000PE,BANKNIFTY,0,07-10-2021,31000,0.05,25,PE,NFO-OPT,NFO
30474,8961026,35004,BANKNIFTY21O0731100CE,BANKNIFTY,0,07-10-2021,31100,0.05,25,CE,NFO-OPT,NFO
30475,8961282,35005,BANKNIFTY21O0731100PE,BANKNIFTY,0,07-10-2021,31100,0.05,25,PE,NFO-OPT,NFO
30476,8961538,35006,BANKNIFTY21O0731200CE,BANKNIFTY,0,07-10-2021,31200,0.05,25,CE,NFO-OPT,NFO
30477,8961794,35007,BANKNIFTY21O0731200PE,BANKNIFTY,0,07-10-2021,31200,0.05,25,PE,NFO-OPT,NFO
30478,8963586,35014,BANKNIFTY21O0731300CE,BANKNIFTY,0,07-10-2021,31300,0.05,25,CE,NFO-OPT,NFO
30479,8963842,35015,BANKNIFTY21O0731300PE,BANKNIFTY,0,07-10-2021,31300,0.05,25,PE,NFO-OPT,NFO
30480,8965378,35021,BANKNIFTY21O0731400CE,BANKNIFTY,0,07-10-2021,31400,0.05,25,CE,NFO-OPT,NFO
30481,8965634,35022,BANKNIFTY21O0731400PE,BANKNIFTY,0,07-10-2021,31400,0.05,25,PE,NFO-OPT,NFO
30482,8971778,35046,BANKNIFTY21O0731500CE,BANKNIFTY,0,07-10-2021,31500,0.05,25,CE,NFO-OPT,NFO
30483,8972034,35047,BANKNIFTY21O0731500PE,BANKNIFTY,0,07-10-2021,31500,0.05,25,PE,NFO-OPT,NFO
30484,11878402,46400,BANKNIFTY21O0731600CE,BANKNIFTY,0,07-10-2021,31600,0.05,25,CE,NFO-OPT,NFO
30485,11880706,46409,BANKNIFTY21O0731600PE,BANKNIFTY,0,07-10-2021,31600,0.05,25,PE,NFO-OPT,NFO
30486,11880962,46410,BANKNIFTY21O0731700CE,BANKNIFTY,0,07-10-2021,31700,0.05,25,CE,NFO-OPT,NFO
30487,11881218,46411,BANKNIFTY21O0731700PE,BANKNIFTY,0,07-10-2021,31700,0.05,25,PE,NFO-OPT,NFO
30488,10366722,40495,BANKNIFTY21O0731800CE,BANKNIFTY,0,07-10-2021,31800,0.05,25,CE,NFO-OPT,NFO
30489,10366978,40496,BANKNIFTY21O0731800PE,BANKNIFTY,0,07-10-2021,31800,0.05,25,PE,NFO-OPT,NFO
30490,10367234,40497,BANKNIFTY21O0731900CE,BANKNIFTY,0,07-10-2021,31900,0.05,25,CE,NFO-OPT,NFO
30491,10367490,40498,BANKNIFTY21O0731900PE,BANKNIFTY,0,07-10-2021,31900,0.05,25,PE,NFO-OPT,NFO
30492,10367746,40499,BANKNIFTY21O0732000CE,BANKNIFTY,0,07-10-2021,32000,0.05,25,CE,NFO-OPT,NFO
30493,10368002,40500,BANKNIFTY21O0732000PE,BANKNIFTY,0,07-10-2021,32000,0.05,25,PE,NFO-OPT,NFO
30494,10368258,40501,BANKNIFTY21O0732100CE,BANKNIFTY,0,07-10-2021,32100,0.05,25,CE,NFO-OPT,NFO
30495,10368514,40502,BANKNIFTY21O0732100PE,BANKNIFTY,0,07-10-2021,32100,0.05,25,PE,NFO-OPT,NFO
30496,10368770,40503,BANKNIFTY21O0732200CE,BANKNIFTY,0,07-10-2021,32200,0.05,25,CE,NFO-OPT,NFO
30497,10369026,40504,BANKNIFTY21O0732200PE,BANKNIFTY,0,07-10-2021,32200,0.05,25,PE,NFO-OPT,NFO
30498,10369282,40505,BANKNIFTY21O0732300CE,BANKNIFTY,0,07-10-2021,32300,0.05,25,CE,NFO-OPT,NFO
30499,10369538,40506,BANKNIFTY21O0732300PE,BANKNIFTY,0,07-10-2021,32300,0.05,25,PE,NFO-OPT,NFO
30500,10369794,40507,BANKNIFTY21O0732400CE,BANKNIFTY,0,07-10-2021,32400,0.05,25,CE,NFO-OPT,NFO
30501,10372610,40518,BANKNIFTY21O0732400PE,BANKNIFTY,0,07-10-2021,32400,0.05,25,PE,NFO-OPT,NFO
30502,10376962,40535,BANKNIFTY21O0732500CE,BANKNIFTY,0,07-10-2021,32500,0.05,25,CE,NFO-OPT,NFO
30503,10377218,40536,BANKNIFTY21O0732500PE,BANKNIFTY,0,07-10-2021,32500,0.05,25,PE,NFO-OPT,NFO
30504,10377474,40537,BANKNIFTY21O0732600CE,BANKNIFTY,0,07-10-2021,32600,0.05,25,CE,NFO-OPT,NFO
30505,10377986,40539,BANKNIFTY21O0732600PE,BANKNIFTY,0,07-10-2021,32600,0.05,25,PE,NFO-OPT,NFO
30506,10379778,40546,BANKNIFTY21O0732700CE,BANKNIFTY,0,07-10-2021,32700,0.05,25,CE,NFO-OPT,NFO
30507,10380802,40550,BANKNIFTY21O0732700PE,BANKNIFTY,0,07-10-2021,32700,0.05,25,PE,NFO-OPT,NFO
30508,10381058,40551,BANKNIFTY21O0732800CE,BANKNIFTY,0,07-10-2021,32800,0.05,25,CE,NFO-OPT,NFO
30509,10381314,40552,BANKNIFTY21O0732800PE,BANKNIFTY,0,07-10-2021,32800,0.05,25,PE,NFO-OPT,NFO
30510,10381570,40553,BANKNIFTY21O0732900CE,BANKNIFTY,0,07-10-2021,32900,0.05,25,CE,NFO-OPT,NFO
30511,10381826,40554,BANKNIFTY21O0732900PE,BANKNIFTY,0,07-10-2021,32900,0.05,25,PE,NFO-OPT,NFO
30512,10382082,40555,BANKNIFTY21O0733000CE,BANKNIFTY,0,07-10-2021,33000,0.05,25,CE,NFO-OPT,NFO
30513,10382338,40556,BANKNIFTY21O0733000PE,BANKNIFTY,0,07-10-2021,33000,0.05,25,PE,NFO-OPT,NFO
30514,10382594,40557,BANKNIFTY21O0733100CE,BANKNIFTY,0,07-10-2021,33100,0.05,25,CE,NFO-OPT,NFO
30515,10382850,40558,BANKNIFTY21O0733100PE,BANKNIFTY,0,07-10-2021,33100,0.05,25,PE,NFO-OPT,NFO
30516,10383106,40559,BANKNIFTY21O0733200CE,BANKNIFTY,0,07-10-2021,33200,0.05,25,CE,NFO-OPT,NFO
30517,10383362,40560,BANKNIFTY21O0733200PE,BANKNIFTY,0,07-10-2021,33200,0.05,25,PE,NFO-OPT,NFO
30518,10383874,40562,BANKNIFTY21O0733300CE,BANKNIFTY,0,07-10-2021,33300,0.05,25,CE,NFO-OPT,NFO
30519,10384130,40563,BANKNIFTY21O0733300PE,BANKNIFTY,0,07-10-2021,33300,0.05,25,PE,NFO-OPT,NFO
30520,10384642,40565,BANKNIFTY21O0733400CE,BANKNIFTY,0,07-10-2021,33400,0.05,25,CE,NFO-OPT,NFO
30521,10385410,40568,BANKNIFTY21O0733400PE,BANKNIFTY,0,07-10-2021,33400,0.05,25,PE,NFO-OPT,NFO
30522,10385666,40569,BANKNIFTY21O0733500CE,BANKNIFTY,0,07-10-2021,33500,0.05,25,CE,NFO-OPT,NFO
30523,10386434,40572,BANKNIFTY21O0733500PE,BANKNIFTY,0,07-10-2021,33500,0.05,25,PE,NFO-OPT,NFO
30524,10386690,40573,BANKNIFTY21O0733600CE,BANKNIFTY,0,07-10-2021,33600,0.05,25,CE,NFO-OPT,NFO
30525,10386946,40574,BANKNIFTY21O0733600PE,BANKNIFTY,0,07-10-2021,33600,0.05,25,PE,NFO-OPT,NFO
30526,10387202,40575,BANKNIFTY21O0733700CE,BANKNIFTY,0,07-10-2021,33700,0.05,25,CE,NFO-OPT,NFO
30527,10387458,40576,BANKNIFTY21O0733700PE,BANKNIFTY,0,07-10-2021,33700,0.05,25,PE,NFO-OPT,NFO
30528,10387714,40577,BANKNIFTY21O0733800CE,BANKNIFTY,0,07-10-2021,33800,0.05,25,CE,NFO-OPT,NFO
30529,10387970,40578,BANKNIFTY21O0733800PE,BANKNIFTY,0,07-10-2021,33800,0.05,25,PE,NFO-OPT,NFO
30530,10388226,40579,BANKNIFTY21O0733900CE,BANKNIFTY,0,07-10-2021,33900,0.05,25,CE,NFO-OPT,NFO
30531,10388482,40580,BANKNIFTY21O0733900PE,BANKNIFTY,0,07-10-2021,33900,0.05,25,PE,NFO-OPT,NFO
30532,10388738,40581,BANKNIFTY21O0734000CE,BANKNIFTY,0,07-10-2021,34000,0.05,25,CE,NFO-OPT,NFO
30533,10388994,40582,BANKNIFTY21O0734000PE,BANKNIFTY,0,07-10-2021,34000,0.05,25,PE,NFO-OPT,NFO
30534,10389250,40583,BANKNIFTY21O0734100CE,BANKNIFTY,0,07-10-2021,34100,0.05,25,CE,NFO-OPT,NFO
30535,10389506,40584,BANKNIFTY21O0734100PE,BANKNIFTY,0,07-10-2021,34100,0.05,25,PE,NFO-OPT,NFO
30536,10389762,40585,BANKNIFTY21O0734200CE,BANKNIFTY,0,07-10-2021,34200,0.05,25,CE,NFO-OPT,NFO
30537,10390018,40586,BANKNIFTY21O0734200PE,BANKNIFTY,0,07-10-2021,34200,0.05,25,PE,NFO-OPT,NFO
30538,10390274,40587,BANKNIFTY21O0734300CE,BANKNIFTY,0,07-10-2021,34300,0.05,25,CE,NFO-OPT,NFO
30539,10390530,40588,BANKNIFTY21O0734300PE,BANKNIFTY,0,07-10-2021,34300,0.05,25,PE,NFO-OPT,NFO
30540,10391298,40591,BANKNIFTY21O0734400CE,BANKNIFTY,0,07-10-2021,34400,0.05,25,CE,NFO-OPT,NFO
30541,10391554,40592,BANKNIFTY21O0734400PE,BANKNIFTY,0,07-10-2021,34400,0.05,25,PE,NFO-OPT,NFO
30542,10391810,40593,BANKNIFTY21O0734500CE,BANKNIFTY,0,07-10-2021,34500,0.05,25,CE,NFO-OPT,NFO
30543,10392322,40595,BANKNIFTY21O0734500PE,BANKNIFTY,0,07-10-2021,34500,0.05,25,PE,NFO-OPT,NFO
30544,10392578,40596,BANKNIFTY21O0734600CE,BANKNIFTY,0,07-10-2021,34600,0.05,25,CE,NFO-OPT,NFO
30545,10392834,40597,BANKNIFTY21O0734600PE,BANKNIFTY,0,07-10-2021,34600,0.05,25,PE,NFO-OPT,NFO
30546,10393346,40599,BANKNIFTY21O0734700CE,BANKNIFTY,0,07-10-2021,34700,0.05,25,CE,NFO-OPT,NFO
30547,10394370,40603,BANKNIFTY21O0734700PE,BANKNIFTY,0,07-10-2021,34700,0.05,25,PE,NFO-OPT,NFO
30548,10394626,40604,BANKNIFTY21O0734800CE,BANKNIFTY,0,07-10-2021,34800,0.05,25,CE,NFO-OPT,NFO
30549,10396674,40612,BANKNIFTY21O0734800PE,BANKNIFTY,0,07-10-2021,34800,0.05,25,PE,NFO-OPT,NFO
30550,10396930,40613,BANKNIFTY21O0734900CE,BANKNIFTY,0,07-10-2021,34900,0.05,25,CE,NFO-OPT,NFO
30551,10397186,40614,BANKNIFTY21O0734900PE,BANKNIFTY,0,07-10-2021,34900,0.05,25,PE,NFO-OPT,NFO
30552,10397442,40615,BANKNIFTY21O0735000CE,BANKNIFTY,0,07-10-2021,35000,0.05,25,CE,NFO-OPT,NFO
30553,10397698,40616,BANKNIFTY21O0735000PE,BANKNIFTY,0,07-10-2021,35000,0.05,25,PE,NFO-OPT,NFO
30554,10397954,40617,BANKNIFTY21O0735100CE,BANKNIFTY,0,07-10-2021,35100,0.05,25,CE,NFO-OPT,NFO
30555,10398210,40618,BANKNIFTY21O0735100PE,BANKNIFTY,0,07-10-2021,35100,0.05,25,PE,NFO-OPT,NFO
30556,10399490,40623,BANKNIFTY21O0735200CE,BANKNIFTY,0,07-10-2021,35200,0.05,25,CE,NFO-OPT,NFO
30557,10399746,40624,BANKNIFTY21O0735200PE,BANKNIFTY,0,07-10-2021,35200,0.05,25,PE,NFO-OPT,NFO
30558,10400002,40625,BANKNIFTY21O0735300CE,BANKNIFTY,0,07-10-2021,35300,0.05,25,CE,NFO-OPT,NFO
30559,10400258,40626,BANKNIFTY21O0735300PE,BANKNIFTY,0,07-10-2021,35300,0.05,25,PE,NFO-OPT,NFO
30560,10402050,40633,BANKNIFTY21O0735400CE,BANKNIFTY,0,07-10-2021,35400,0.05,25,CE,NFO-OPT,NFO
30561,10402306,40634,BANKNIFTY21O0735400PE,BANKNIFTY,0,07-10-2021,35400,0.05,25,PE,NFO-OPT,NFO
30562,10402562,40635,BANKNIFTY21O0735500CE,BANKNIFTY,0,07-10-2021,35500,0.05,25,CE,NFO-OPT,NFO
30563,10403330,40638,BANKNIFTY21O0735500PE,BANKNIFTY,0,07-10-2021,35500,0.05,25,PE,NFO-OPT,NFO
30564,10403586,40639,BANKNIFTY21O0735600CE,BANKNIFTY,0,07-10-2021,35600,0.05,25,CE,NFO-OPT,NFO
30565,10403842,40640,BANKNIFTY21O0735600PE,BANKNIFTY,0,07-10-2021,35600,0.05,25,PE,NFO-OPT,NFO
30566,10404098,40641,BANKNIFTY21O0735700CE,BANKNIFTY,0,07-10-2021,35700,0.05,25,CE,NFO-OPT,NFO
30567,10404354,40642,BANKNIFTY21O0735700PE,BANKNIFTY,0,07-10-2021,35700,0.05,25,PE,NFO-OPT,NFO
30568,10404610,40643,BANKNIFTY21O0735800CE,BANKNIFTY,0,07-10-2021,35800,0.05,25,CE,NFO-OPT,NFO
30569,10405122,40645,BANKNIFTY21O0735800PE,BANKNIFTY,0,07-10-2021,35800,0.05,25,PE,NFO-OPT,NFO
30570,10405378,40646,BANKNIFTY21O0735900CE,BANKNIFTY,0,07-10-2021,35900,0.05,25,CE,NFO-OPT,NFO
30571,10405634,40647,BANKNIFTY21O0735900PE,BANKNIFTY,0,07-10-2021,35900,0.05,25,PE,NFO-OPT,NFO
30572,10411010,40668,BANKNIFTY21O0736000CE,BANKNIFTY,0,07-10-2021,36000,0.05,25,CE,NFO-OPT,NFO
30573,10411522,40670,BANKNIFTY21O0736000PE,BANKNIFTY,0,07-10-2021,36000,0.05,25,PE,NFO-OPT,NFO
30574,10411778,40671,BANKNIFTY21O0736100CE,BANKNIFTY,0,07-10-2021,36100,0.05,25,CE,NFO-OPT,NFO
30575,10412290,40673,BANKNIFTY21O0736100PE,BANKNIFTY,0,07-10-2021,36100,0.05,25,PE,NFO-OPT,NFO
30576,10412546,40674,BANKNIFTY21O0736200CE,BANKNIFTY,0,07-10-2021,36200,0.05,25,CE,NFO-OPT,NFO
30577,10412802,40675,BANKNIFTY21O0736200PE,BANKNIFTY,0,07-10-2021,36200,0.05,25,PE,NFO-OPT,NFO
30578,10413058,40676,BANKNIFTY21O0736300CE,BANKNIFTY,0,07-10-2021,36300,0.05,25,CE,NFO-OPT,NFO
30579,10413314,40677,BANKNIFTY21O0736300PE,BANKNIFTY,0,07-10-2021,36300,0.05,25,PE,NFO-OPT,NFO
30580,10413570,40678,BANKNIFTY21O0736400CE,BANKNIFTY,0,07-10-2021,36400,0.05,25,CE,NFO-OPT,NFO
30581,10413826,40679,BANKNIFTY21O0736400PE,BANKNIFTY,0,07-10-2021,36400,0.05,25,PE,NFO-OPT,NFO
30582,10414082,40680,BANKNIFTY21O0736500CE,BANKNIFTY,0,07-10-2021,36500,0.05,25,CE,NFO-OPT,NFO
30583,10414338,40681,BANKNIFTY21O0736500PE,BANKNIFTY,0,07-10-2021,36500,0.05,25,PE,NFO-OPT,NFO
30584,10414594,40682,BANKNIFTY21O0736600CE,BANKNIFTY,0,07-10-2021,36600,0.05,25,CE,NFO-OPT,NFO
30585,10414850,40683,BANKNIFTY21O0736600PE,BANKNIFTY,0,07-10-2021,36600,0.05,25,PE,NFO-OPT,NFO
30586,10415106,40684,BANKNIFTY21O0736700CE,BANKNIFTY,0,07-10-2021,36700,0.05,25,CE,NFO-OPT,NFO
30587,10415362,40685,BANKNIFTY21O0736700PE,BANKNIFTY,0,07-10-2021,36700,0.05,25,PE,NFO-OPT,NFO
30588,10415618,40686,BANKNIFTY21O0736800CE,BANKNIFTY,0,07-10-2021,36800,0.05,25,CE,NFO-OPT,NFO
30589,10415874,40687,BANKNIFTY21O0736800PE,BANKNIFTY,0,07-10-2021,36800,0.05,25,PE,NFO-OPT,NFO
30590,10416130,40688,BANKNIFTY21O0736900CE,BANKNIFTY,0,07-10-2021,36900,0.05,25,CE,NFO-OPT,NFO
30591,10416386,40689,BANKNIFTY21O0736900PE,BANKNIFTY,0,07-10-2021,36900,0.05,25,PE,NFO-OPT,NFO
30592,10416642,40690,BANKNIFTY21O0737000CE,BANKNIFTY,0,07-10-2021,37000,0.05,25,CE,NFO-OPT,NFO
30593,10416898,40691,BANKNIFTY21O0737000PE,BANKNIFTY,0,07-10-2021,37000,0.05,25,PE,NFO-OPT,NFO
30594,10417154,40692,BANKNIFTY21O0737100CE,BANKNIFTY,0,07-10-2021,37100,0.05,25,CE,NFO-OPT,NFO
30595,10418178,40696,BANKNIFTY21O0737100PE,BANKNIFTY,0,07-10-2021,37100,0.05,25,PE,NFO-OPT,NFO
30596,10418946,40699,BANKNIFTY21O0737200CE,BANKNIFTY,0,07-10-2021,37200,0.05,25,CE,NFO-OPT,NFO
30597,10419458,40701,BANKNIFTY21O0737200PE,BANKNIFTY,0,07-10-2021,37200,0.05,25,PE,NFO-OPT,NFO
30598,10419714,40702,BANKNIFTY21O0737300CE,BANKNIFTY,0,07-10-2021,37300,0.05,25,CE,NFO-OPT,NFO
30599,10420994,40707,BANKNIFTY21O0737300PE,BANKNIFTY,0,07-10-2021,37300,0.05,25,PE,NFO-OPT,NFO
30600,10421250,40708,BANKNIFTY21O0737400CE,BANKNIFTY,0,07-10-2021,37400,0.05,25,CE,NFO-OPT,NFO
30601,10421506,40709,BANKNIFTY21O0737400PE,BANKNIFTY,0,07-10-2021,37400,0.05,25,PE,NFO-OPT,NFO
30602,10421762,40710,BANKNIFTY21O0737500CE,BANKNIFTY,0,07-10-2021,37500,0.05,25,CE,NFO-OPT,NFO
30603,10422018,40711,BANKNIFTY21O0737500PE,BANKNIFTY,0,07-10-2021,37500,0.05,25,PE,NFO-OPT,NFO
30604,10422274,40712,BANKNIFTY21O0737600CE,BANKNIFTY,0,07-10-2021,37600,0.05,25,CE,NFO-OPT,NFO
30605,10425090,40723,BANKNIFTY21O0737600PE,BANKNIFTY,0,07-10-2021,37600,0.05,25,PE,NFO-OPT,NFO
30606,10425602,40725,BANKNIFTY21O0737700CE,BANKNIFTY,0,07-10-2021,37700,0.05,25,CE,NFO-OPT,NFO
30607,10425858,40726,BANKNIFTY21O0737700PE,BANKNIFTY,0,07-10-2021,37700,0.05,25,PE,NFO-OPT,NFO
30608,10426114,40727,BANKNIFTY21O0737800CE,BANKNIFTY,0,07-10-2021,37800,0.05,25,CE,NFO-OPT,NFO
30609,10426370,40728,BANKNIFTY21O0737800PE,BANKNIFTY,0,07-10-2021,37800,0.05,25,PE,NFO-OPT,NFO
30610,10427394,40732,BANKNIFTY21O0737900CE,BANKNIFTY,0,07-10-2021,37900,0.05,25,CE,NFO-OPT,NFO
30611,10427650,40733,BANKNIFTY21O0737900PE,BANKNIFTY,0,07-10-2021,37900,0.05,25,PE,NFO-OPT,NFO
30612,10430722,40745,BANKNIFTY21O0738000CE,BANKNIFTY,0,07-10-2021,38000,0.05,25,CE,NFO-OPT,NFO
30613,10430978,40746,BANKNIFTY21O0738000PE,BANKNIFTY,0,07-10-2021,38000,0.05,25,PE,NFO-OPT,NFO
30614,10431234,40747,BANKNIFTY21O0738100CE,BANKNIFTY,0,07-10-2021,38100,0.05,25,CE,NFO-OPT,NFO
30615,10431490,40748,BANKNIFTY21O0738100PE,BANKNIFTY,0,07-10-2021,38100,0.05,25,PE,NFO-OPT,NFO
30616,10432002,40750,BANKNIFTY21O0738200CE,BANKNIFTY,0,07-10-2021,38200,0.05,25,CE,NFO-OPT,NFO
30617,10432258,40751,BANKNIFTY21O0738200PE,BANKNIFTY,0,07-10-2021,38200,0.05,25,PE,NFO-OPT,NFO
30618,10433026,40754,BANKNIFTY21O0738300CE,BANKNIFTY,0,07-10-2021,38300,0.05,25,CE,NFO-OPT,NFO
30619,10433538,40756,BANKNIFTY21O0738300PE,BANKNIFTY,0,07-10-2021,38300,0.05,25,PE,NFO-OPT,NFO
30620,10433794,40757,BANKNIFTY21O0738400CE,BANKNIFTY,0,07-10-2021,38400,0.05,25,CE,NFO-OPT,NFO
30621,10434050,40758,BANKNIFTY21O0738400PE,BANKNIFTY,0,07-10-2021,38400,0.05,25,PE,NFO-OPT,NFO
30622,10434306,40759,BANKNIFTY21O0738500CE,BANKNIFTY,0,07-10-2021,38500,0.05,25,CE,NFO-OPT,NFO
30623,10434562,40760,BANKNIFTY21O0738500PE,BANKNIFTY,0,07-10-2021,38500,0.05,25,PE,NFO-OPT,NFO
30624,10434818,40761,BANKNIFTY21O0738600CE,BANKNIFTY,0,07-10-2021,38600,0.05,25,CE,NFO-OPT,NFO
30625,10435074,40762,BANKNIFTY21O0738600PE,BANKNIFTY,0,07-10-2021,38600,0.05,25,PE,NFO-OPT,NFO
30626,10435586,40764,BANKNIFTY21O0738700CE,BANKNIFTY,0,07-10-2021,38700,0.05,25,CE,NFO-OPT,NFO
30627,10435842,40765,BANKNIFTY21O0738700PE,BANKNIFTY,0,07-10-2021,38700,0.05,25,PE,NFO-OPT,NFO
30628,10436610,40768,BANKNIFTY21O0738800CE,BANKNIFTY,0,07-10-2021,38800,0.05,25,CE,NFO-OPT,NFO
30629,10436866,40769,BANKNIFTY21O0738800PE,BANKNIFTY,0,07-10-2021,38800,0.05,25,PE,NFO-OPT,NFO
30630,10437378,40771,BANKNIFTY21O0738900CE,BANKNIFTY,0,07-10-2021,38900,0.05,25,CE,NFO-OPT,NFO
30631,10438146,40774,BANKNIFTY21O0738900PE,BANKNIFTY,0,07-10-2021,38900,0.05,25,PE,NFO-OPT,NFO
30632,10438402,40775,BANKNIFTY21O0739000CE,BANKNIFTY,0,07-10-2021,39000,0.05,25,CE,NFO-OPT,NFO
30633,10438658,40776,BANKNIFTY21O0739000PE,BANKNIFTY,0,07-10-2021,39000,0.05,25,PE,NFO-OPT,NFO
30634,10438914,40777,BANKNIFTY21O0739100CE,BANKNIFTY,0,07-10-2021,39100,0.05,25,CE,NFO-OPT,NFO
30635,10439170,40778,BANKNIFTY21O0739100PE,BANKNIFTY,0,07-10-2021,39100,0.05,25,PE,NFO-OPT,NFO
30636,10439938,40781,BANKNIFTY21O0739200CE,BANKNIFTY,0,07-10-2021,39200,0.05,25,CE,NFO-OPT,NFO
30637,10440194,40782,BANKNIFTY21O0739200PE,BANKNIFTY,0,07-10-2021,39200,0.05,25,PE,NFO-OPT,NFO
30638,10440450,40783,BANKNIFTY21O0739300CE,BANKNIFTY,0,07-10-2021,39300,0.05,25,CE,NFO-OPT,NFO
30639,10440706,40784,BANKNIFTY21O0739300PE,BANKNIFTY,0,07-10-2021,39300,0.05,25,PE,NFO-OPT,NFO
30640,10441474,40787,BANKNIFTY21O0739400CE,BANKNIFTY,0,07-10-2021,39400,0.05,25,CE,NFO-OPT,NFO
30641,10441730,40788,BANKNIFTY21O0739400PE,BANKNIFTY,0,07-10-2021,39400,0.05,25,PE,NFO-OPT,NFO
30642,10441986,40789,BANKNIFTY21O0739500CE,BANKNIFTY,0,07-10-2021,39500,0.05,25,CE,NFO-OPT,NFO
