,Unnamed: 0,instrument_token,name,tradingsymbol,strike,expiry,instrument_type
334,96518,13739778,HDFCAMC,HDFCAMC21NOVFUT,0,25-11-2021,FUT
335,96519,17326594,HDFCAMC,HDFCAMC22JANFUT,0,27-01-2022,FUT
336,96520,18285570,HDFCBANK,HDFCBANK21DECFUT,0,30-12-2021,FUT
337,96521,13740034,HDFCBANK,HDFCBANK21NOVFUT,0,25-11-2021,FUT
338,96522,17326850,HDFCBANK,HDFCBANK22JANFUT,0,27-01-2022,FUT
339,96523,18285826,HDFCLIFE,HDFCLIFE21DECFUT,0,30-12-2021,FUT
340,96524,13740290,HDFCLIFE,HDFCLIFE21NOVFUT,0,25-11-2021,FUT
341,96525,17327106,HDFCLIFE,HDFCLIFE22JANFUT,0,27-01-2022,FUT
342,96526,18286082,HEROMOTOCO,HEROMOTOCO21DECFUT,0,30-12-2021,FUT
343,96527,13740546,HEROMOTOCO,HEROMOTOCO21NOVFUT,0,25-11-2021,FUT
344,96528,17327362,HEROMOTOCO,HEROMOTOCO22JANFUT,0,27-01-2022,FUT
345,96529,18286850,HINDALCO,HINDALCO21DECFUT,0,30-12-2021,FUT
346,96530,13740802,HINDALCO,HINDALCO21NOVFUT,0,25-11-2021,FUT
347,96531,17327618,HINDALCO,HINDALCO22JANFUT,0,27-01-2022,FUT
348,96532,18287106,HINDPETRO,HINDPETRO21DECFUT,0,30-12-2021,FUT
349,96533,13741058,HINDPETRO,HINDPETRO21NOVFUT,0,25-11-2021,FUT
350,96534,17327874,HINDPETRO,HINDPETRO22JANFUT,0,27-01-2022,FUT
351,96535,18287362,HINDUNILVR,HINDUNILVR21DECFUT,0,30-12-2021,FUT
352,96536,13741314,HINDUNILVR,HINDUNILVR21NOVFUT,0,25-11-2021,FUT
353,96537,17328130,HINDUNILVR,HINDUNILVR22JANFUT,0,27-01-2022,FUT
354,96538,18287618,IBULHSGFIN,IBULHSGFIN21DECFUT,0,30-12-2021,FUT
355,96539,13741570,IBULHSGFIN,IBULHSGFIN21NOVFUT,0,25-11-2021,FUT
356,96540,17328386,IBULHSGFIN,IBULHSGFIN22JANFUT,0,27-01-2022,FUT
357,96541,18287874,ICICIBANK,ICICIBANK21DECFUT,0,30-12-2021,FUT
358,96542,13741826,ICICIBANK,ICICIBANK21NOVFUT,0,25-11-2021,FUT
359,96543,17328642,ICICIBANK,ICICIBANK22JANFUT,0,27-01-2022,FUT
360,96544,18288130,ICICIGI,ICICIGI21DECFUT,0,30-12-2021,FUT
361,96545,13742082,ICICIGI,ICICIGI21NOVFUT,0,25-11-2021,FUT
362,96546,17328898,ICICIGI,ICICIGI22JANFUT,0,27-01-2022,FUT
363,96547,18288386,ICICIPRULI,ICICIPRULI21DECFUT,0,30-12-2021,FUT
364,96548,13742338,ICICIPRULI,ICICIPRULI21NOVFUT,0,25-11-2021,FUT
365,96549,17329154,ICICIPRULI,ICICIPRULI22JANFUT,0,27-01-2022,FUT
366,96550,18288642,IDEA,IDEA21DECFUT,0,30-12-2021,FUT
367,96551,13742594,IDEA,IDEA21NOVFUT,0,25-11-2021,FUT
368,96552,17329410,IDEA,IDEA22JANFUT,0,27-01-2022,FUT
369,96553,18288898,IDFCFIRSTB,IDFCFIRSTB21DECFUT,0,30-12-2021,FUT
370,96554,13742850,IDFCFIRSTB,IDFCFIRSTB21NOVFUT,0,25-11-2021,FUT
371,96555,17329666,IDFCFIRSTB,IDFCFIRSTB22JANFUT,0,27-01-2022,FUT
372,96556,18289154,IEX,IEX21DECFUT,0,30-12-2021,FUT
373,96557,13743618,IEX,IEX21NOVFUT,0,25-11-2021,FUT
374,96558,17329922,IEX,IEX22JANFUT,0,27-01-2022,FUT
375,96559,18289410,IGL,IGL21DECFUT,0,30-12-2021,FUT
376,96560,13743874,IGL,IGL21NOVFUT,0,25-11-2021,FUT
377,96561,17330178,IGL,IGL22JANFUT,0,27-01-2022,FUT
378,96562,18289666,INDHOTEL,INDHOTEL21DECFUT,0,30-12-2021,FUT
379,96563,13744130,INDHOTEL,INDHOTEL21NOVFUT,0,25-11-2021,FUT
380,96564,17330434,INDHOTEL,INDHOTEL22JANFUT,0,27-01-2022,FUT
381,96565,18291458,INDIACEM,INDIACEM21DECFUT,0,30-12-2021,FUT
382,96566,18290178,INDIACEM,INDIACEM21NOVFUT,0,25-11-2021,FUT
383,96567,17330690,INDIACEM,INDIACEM22JANFUT,0,27-01-2022,FUT
384,96568,18291714,INDIAMART,INDIAMART21DECFUT,0,30-12-2021,FUT
385,96569,13744898,INDIAMART,INDIAMART21NOVFUT,0,25-11-2021,FUT
386,96570,17330946,INDIAMART,INDIAMART22JANFUT,0,27-01-2022,FUT
387,96571,18291970,INDIGO,INDIGO21DECFUT,0,30-12-2021,FUT
388,96572,13745154,INDIGO,INDIGO21NOVFUT,0,25-11-2021,FUT
389,96573,17331202,INDIGO,INDIGO22JANFUT,0,27-01-2022,FUT
390,96574,18292226,INDUSINDBK,INDUSINDBK21DECFUT,0,30-12-2021,FUT
391,96575,13745410,INDUSINDBK,INDUSINDBK21NOVFUT,0,25-11-2021,FUT
392,96576,17331458,INDUSINDBK,INDUSINDBK22JANFUT,0,27-01-2022,FUT
393,96577,18292482,INDUSTOWER,INDUSTOWER21DECFUT,0,30-12-2021,FUT
394,96578,13745666,INDUSTOWER,INDUSTOWER21NOVFUT,0,25-11-2021,FUT
395,96579,17331714,INDUSTOWER,INDUSTOWER22JANFUT,0,27-01-2022,FUT
396,96580,18292738,INFY,INFY21DECFUT,0,30-12-2021,FUT
397,96581,13745922,INFY,INFY21NOVFUT,0,25-11-2021,FUT
398,96582,17331970,INFY,INFY22JANFUT,0,27-01-2022,FUT
399,96583,18292994,IOC,IOC21DECFUT,0,30-12-2021,FUT
400,96584,13746178,IOC,IOC21NOVFUT,0,25-11-2021,FUT
401,96585,17332226,IOC,IOC22JANFUT,0,27-01-2022,FUT
402,96586,18293250,IPCALAB,IPCALAB21DECFUT,0,30-12-2021,FUT
403,96587,13746946,IPCALAB,IPCALAB21NOVFUT,0,25-11-2021,FUT
404,96588,17332482,IPCALAB,IPCALAB22JANFUT,0,27-01-2022,FUT
405,96589,18293506,IRCTC,IRCTC21DECFUT,0,30-12-2021,FUT
406,96590,13747202,IRCTC,IRCTC21NOVFUT,0,25-11-2021,FUT
407,96591,17332738,IRCTC,IRCTC22JANFUT,0,27-01-2022,FUT
408,96592,18293762,ITC,ITC21DECFUT,0,30-12-2021,FUT
409,96593,13747458,ITC,ITC21NOVFUT,0,25-11-2021,FUT
410,96594,17332994,ITC,ITC22JANFUT,0,27-01-2022,FUT
411,96595,18294018,JINDALSTEL,JINDALSTEL21DECFUT,0,30-12-2021,FUT
412,96596,13747714,JINDALSTEL,JINDALSTEL21NOVFUT,0,25-11-2021,FUT
413,96597,17333250,JINDALSTEL,JINDALSTEL22JANFUT,0,27-01-2022,FUT
414,96598,18294786,JKCEMENT,JKCEMENT21DECFUT,0,30-12-2021,FUT
415,96599,18294530,JKCEMENT,JKCEMENT21NOVFUT,0,25-11-2021,FUT
416,96600,17333506,JKCEMENT,JKCEMENT22JANFUT,0,27-01-2022,FUT
417,96601,18295042,JSWSTEEL,JSWSTEEL21DECFUT,0,30-12-2021,FUT
418,96602,13747970,JSWSTEEL,JSWSTEEL21NOVFUT,0,25-11-2021,FUT
419,96603,17333762,JSWSTEEL,JSWSTEEL22JANFUT,0,27-01-2022,FUT
420,96604,18295298,JUBLFOOD,JUBLFOOD21DECFUT,0,30-12-2021,FUT
421,96605,13748226,JUBLFOOD,JUBLFOOD21NOVFUT,0,25-11-2021,FUT
422,96606,17334018,JUBLFOOD,JUBLFOOD22JANFUT,0,27-01-2022,FUT
423,96607,18295554,KOTAKBANK,KOTAKBANK21DECFUT,0,30-12-2021,FUT
424,96608,13748994,KOTAKBANK,KOTAKBANK21NOVFUT,0,25-11-2021,FUT
425,96609,17334274,KOTAKBANK,KOTAKBANK22JANFUT,0,27-01-2022,FUT
426,96610,18295810,L&TFH,L&TFH21DECFUT,0,30-12-2021,FUT
427,96611,13749762,L&TFH,L&TFH21NOVFUT,0,25-11-2021,FUT
428,96612,17334530,L&TFH,L&TFH22JANFUT,0,27-01-2022,FUT
429,96613,18296066,LALPATHLAB,LALPATHLAB21DECFUT,0,30-12-2021,FUT
430,96614,13750018,LALPATHLAB,LALPATHLAB21NOVFUT,0,25-11-2021,FUT
431,96615,17334786,LALPATHLAB,LALPATHLAB22JANFUT,0,27-01-2022,FUT
432,96616,17335298,LAURUSLABS,LAURUSLABS21DECFUT,0,30-12-2021,FUT
433,96617,17335042,LAURUSLABS,LAURUSLABS21NOVFUT,0,25-11-2021,FUT
434,96618,17335554,LAURUSLABS,LAURUSLABS22JANFUT,0,27-01-2022,FUT
435,96619,18296322,LICHSGFIN,LICHSGFIN21DECFUT,0,30-12-2021,FUT
436,96620,13750274,LICHSGFIN,LICHSGFIN21NOVFUT,0,25-11-2021,FUT
437,96621,17335810,LICHSGFIN,LICHSGFIN22JANFUT,0,27-01-2022,FUT
438,96622,18300418,LT,LT21DECFUT,0,30-12-2021,FUT
439,96623,13750530,LT,LT21NOVFUT,0,25-11-2021,FUT
440,96624,17336066,LT,LT22JANFUT,0,27-01-2022,FUT
441,96625,18300674,LTI,LTI21DECFUT,0,30-12-2021,FUT
442,96626,13750786,LTI,LTI21NOVFUT,0,25-11-2021,FUT
443,96627,17336322,LTI,LTI22JANFUT,0,27-01-2022,FUT
444,96628,18300930,LTTS,LTTS21DECFUT,0,30-12-2021,FUT
445,96629,13751042,LTTS,LTTS21NOVFUT,0,25-11-2021,FUT
446,96630,17336578,LTTS,LTTS22JANFUT,0,27-01-2022,FUT
447,96631,18301186,LUPIN,LUPIN21DECFUT,0,30-12-2021,FUT
448,96632,13751298,LUPIN,LUPIN21NOVFUT,0,25-11-2021,FUT
449,96633,17336834,LUPIN,LUPIN22JANFUT,0,27-01-2022,FUT
450,96634,18301442,M&M,M&M21DECFUT,0,30-12-2021,FUT
451,96635,13751554,M&M,M&M21NOVFUT,0,25-11-2021,FUT
452,96636,17337090,M&M,M&M22JANFUT,0,27-01-2022,FUT
453,96637,18301698,M&MFIN,M&MFIN21DECFUT,0,30-12-2021,FUT
454,96638,13751810,M&MFIN,M&MFIN21NOVFUT,0,25-11-2021,FUT
455,96639,17337346,M&MFIN,M&MFIN22JANFUT,0,27-01-2022,FUT
456,96640,18301954,MANAPPURAM,MANAPPURAM21DECFUT,0,30-12-2021,FUT
457,96641,13752322,MANAPPURAM,MANAPPURAM21NOVFUT,0,25-11-2021,FUT
458,96642,17341186,MANAPPURAM,MANAPPURAM22JANFUT,0,27-01-2022,FUT
459,96643,18302210,MARICO,MARICO21DECFUT,0,30-12-2021,FUT
460,96644,13752578,MARICO,MARICO21NOVFUT,0,25-11-2021,FUT
461,96645,17341442,MARICO,MARICO22JANFUT,0,27-01-2022,FUT
462,96646,18302466,MARUTI,MARUTI21DECFUT,0,30-12-2021,FUT
463,96647,13753090,MARUTI,MARUTI21NOVFUT,0,25-11-2021,FUT
464,96648,17341698,MARUTI,MARUTI22JANFUT,0,27-01-2022,FUT
465,96649,18302722,MCDOWELL-N,MCDOWELL-N21DECFUT,0,30-12-2021,FUT
466,96650,13753346,MCDOWELL-N,MCDOWELL-N21NOVFUT,0,25-11-2021,FUT
467,96651,17341954,MCDOWELL-N,MCDOWELL-N22JANFUT,0,27-01-2022,FUT
468,96652,18302978,MCX,MCX21DECFUT,0,30-12-2021,FUT
469,96653,13754114,MCX,MCX21NOVFUT,0,25-11-2021,FUT
470,96654,17342210,MCX,MCX22JANFUT,0,27-01-2022,FUT
471,96655,18303234,METROPOLIS,METROPOLIS21DECFUT,0,30-12-2021,FUT
472,96656,13754370,METROPOLIS,METROPOLIS21NOVFUT,0,25-11-2021,FUT
473,96657,17342466,METROPOLIS,METROPOLIS22JANFUT,0,27-01-2022,FUT
474,96658,18303490,MFSL,MFSL21DECFUT,0,30-12-2021,FUT
475,96659,13754626,MFSL,MFSL21NOVFUT,0,25-11-2021,FUT
476,96660,17342722,MFSL,MFSL22JANFUT,0,27-01-2022,FUT
477,96661,18303746,MGL,MGL21DECFUT,0,30-12-2021,FUT
478,96662,13754882,MGL,MGL21NOVFUT,0,25-11-2021,FUT
479,96663,17342978,MGL,MGL22JANFUT,0,27-01-2022,FUT
480,96664,18304002,MINDTREE,MINDTREE21DECFUT,0,30-12-2021,FUT
481,96665,13755138,MINDTREE,MINDTREE21NOVFUT,0,25-11-2021,FUT
482,96666,17343234,MINDTREE,MINDTREE22JANFUT,0,27-01-2022,FUT
483,96667,18310146,MOTHERSUMI,MOTHERSUMI21DECFUT,0,30-12-2021,FUT
484,96668,13755394,MOTHERSUMI,MOTHERSUMI21NOVFUT,0,25-11-2021,FUT
485,96669,17343490,MOTHERSUMI,MOTHERSUMI22JANFUT,0,27-01-2022,FUT
486,96670,18310402,MPHASIS,MPHASIS21DECFUT,0,30-12-2021,FUT
487,96671,13755650,MPHASIS,MPHASIS21NOVFUT,0,25-11-2021,FUT
488,96672,17343746,MPHASIS,MPHASIS22JANFUT,0,27-01-2022,FUT
489,96673,18310658,MRF,MRF21DECFUT,0,30-12-2021,FUT
490,96674,13755906,MRF,MRF21NOVFUT,0,25-11-2021,FUT
491,96675,17344002,MRF,MRF22JANFUT,0,27-01-2022,FUT
492,96676,18310914,MUTHOOTFIN,MUTHOOTFIN21DECFUT,0,30-12-2021,FUT
493,96677,13756162,MUTHOOTFIN,MUTHOOTFIN21NOVFUT,0,25-11-2021,FUT
494,96678,17344258,MUTHOOTFIN,MUTHOOTFIN22JANFUT,0,27-01-2022,FUT
495,96679,18311170,NAM-INDIA,NAM-INDIA21DECFUT,0,30-12-2021,FUT
496,96680,13756418,NAM-INDIA,NAM-INDIA21NOVFUT,0,25-11-2021,FUT
497,96681,17344514,NAM-INDIA,NAM-INDIA22JANFUT,0,27-01-2022,FUT
498,96682,18311426,NATIONALUM,NATIONALUM21DECFUT,0,30-12-2021,FUT
499,96683,13756674,NATIONALUM,NATIONALUM21NOVFUT,0,25-11-2021,FUT
500,96684,17346818,NATIONALUM,NATIONALUM22JANFUT,0,27-01-2022,FUT
501,96685,18311682,NAUKRI,NAUKRI21DECFUT,0,30-12-2021,FUT
502,96686,13756930,NAUKRI,NAUKRI21NOVFUT,0,25-11-2021,FUT
503,96687,17347074,NAUKRI,NAUKRI22JANFUT,0,27-01-2022,FUT
504,96688,18311938,NAVINFLUOR,NAVINFLUOR21DECFUT,0,30-12-2021,FUT
505,96689,13757186,NAVINFLUOR,NAVINFLUOR21NOVFUT,0,25-11-2021,FUT
506,96690,17347330,NAVINFLUOR,NAVINFLUOR22JANFUT,0,27-01-2022,FUT
507,96691,18312194,NESTLEIND,NESTLEIND21DECFUT,0,30-12-2021,FUT
508,96692,13757442,NESTLEIND,NESTLEIND21NOVFUT,0,25-11-2021,FUT
509,96693,17347586,NESTLEIND,NESTLEIND22JANFUT,0,27-01-2022,FUT
510,96694,18312450,NMDC,NMDC21DECFUT,0,30-12-2021,FUT
511,96695,13757698,NMDC,NMDC21NOVFUT,0,25-11-2021,FUT
512,96696,17347842,NMDC,NMDC22JANFUT,0,27-01-2022,FUT
513,96697,18312706,NTPC,NTPC21DECFUT,0,30-12-2021,FUT
514,96698,13757954,NTPC,NTPC21NOVFUT,0,25-11-2021,FUT
515,96699,17348098,NTPC,NTPC22JANFUT,0,27-01-2022,FUT
516,96700,18313474,OBEROIRLTY,OBEROIRLTY21DECFUT,0,30-12-2021,FUT
517,96701,18313218,OBEROIRLTY,OBEROIRLTY21NOVFUT,0,25-11-2021,FUT
518,96702,17348354,OBEROIRLTY,OBEROIRLTY22JANFUT,0,27-01-2022,FUT
519,96703,18313730,OFSS,OFSS21DECFUT,0,30-12-2021,FUT
520,96704,13758722,OFSS,OFSS21NOVFUT,0,25-11-2021,FUT
521,96705,17348610,OFSS,OFSS22JANFUT,0,27-01-2022,FUT
522,96706,18313986,ONGC,ONGC21DECFUT,0,30-12-2021,FUT
523,96707,13758978,ONGC,ONGC21NOVFUT,0,25-11-2021,FUT
524,96708,17348866,ONGC,ONGC22JANFUT,0,27-01-2022,FUT
525,96709,18314242,PAGEIND,PAGEIND21DECFUT,0,30-12-2021,FUT
526,96710,13759234,PAGEIND,PAGEIND21NOVFUT,0,25-11-2021,FUT
527,96711,17349122,PAGEIND,PAGEIND22JANFUT,0,27-01-2022,FUT
528,96712,18314498,PEL,PEL21DECFUT,0,30-12-2021,FUT
529,96713,13759490,PEL,PEL21NOVFUT,0,25-11-2021,FUT
530,96714,17349378,PEL,PEL22JANFUT,0,27-01-2022,FUT
531,96715,18318338,PERSISTENT,PERSISTENT21DECFUT,0,30-12-2021,FUT
532,96716,18318082,PERSISTENT,PERSISTENT21NOVFUT,0,25-11-2021,FUT
533,96717,17349634,PERSISTENT,PERSISTENT22JANFUT,0,27-01-2022,FUT
534,96718,18325250,PETRONET,PETRONET21DECFUT,0,30-12-2021,FUT
535,96719,13759746,PETRONET,PETRONET21NOVFUT,0,25-11-2021,FUT
536,96720,17349890,PETRONET,PETRONET22JANFUT,0,27-01-2022,FUT
537,96721,18325506,PFC,PFC21DECFUT,0,30-12-2021,FUT
538,96722,13760002,PFC,PFC21NOVFUT,0,25-11-2021,FUT
539,96723,17350146,PFC,PFC22JANFUT,0,27-01-2022,FUT
540,96724,18325762,PFIZER,PFIZER21DECFUT,0,30-12-2021,FUT
541,96725,13760258,PFIZER,PFIZER21NOVFUT,0,25-11-2021,FUT
542,96726,17350402,PFIZER,PFIZER22JANFUT,0,27-01-2022,FUT
543,96727,18326018,PIDILITIND,PIDILITIND21DECFUT,0,30-12-2021,FUT
544,96728,13760514,PIDILITIND,PIDILITIND21NOVFUT,0,25-11-2021,FUT
545,96729,17350658,PIDILITIND,PIDILITIND22JANFUT,0,27-01-2022,FUT
546,96730,18326274,PIIND,PIIND21DECFUT,0,30-12-2021,FUT
547,96731,13760770,PIIND,PIIND21NOVFUT,0,25-11-2021,FUT
548,96732,17350914,PIIND,PIIND22JANFUT,0,27-01-2022,FUT
549,96733,18326530,PNB,PNB21DECFUT,0,30-12-2021,FUT
550,96734,13761026,PNB,PNB21NOVFUT,0,25-11-2021,FUT
551,96735,17351170,PNB,PNB22JANFUT,0,27-01-2022,FUT
552,96736,18326786,POLYCAB,POLYCAB21DECFUT,0,30-12-2021,FUT
553,96737,13762050,POLYCAB,POLYCAB21NOVFUT,0,25-11-2021,FUT
554,96738,17351426,POLYCAB,POLYCAB22JANFUT,0,27-01-2022,FUT
555,96739,18327042,POWERGRID,POWERGRID21DECFUT,0,30-12-2021,FUT
556,96740,13762306,POWERGRID,POWERGRID21NOVFUT,0,25-11-2021,FUT
557,96741,17351682,POWERGRID,POWERGRID22JANFUT,0,27-01-2022,FUT
558,96742,18330882,PVR,PVR21DECFUT,0,30-12-2021,FUT
559,96743,13762562,PVR,PVR21NOVFUT,0,25-11-2021,FUT
560,96744,17352962,PVR,PVR22JANFUT,0,27-01-2022,FUT
561,96745,18331138,RAMCOCEM,RAMCOCEM21DECFUT,0,30-12-2021,FUT
562,96746,13762818,RAMCOCEM,RAMCOCEM21NOVFUT,0,25-11-2021,FUT
563,96747,17353218,RAMCOCEM,RAMCOCEM22JANFUT,0,27-01-2022,FUT
564,96748,18331394,RBLBANK,RBLBANK21DECFUT,0,30-12-2021,FUT
565,96749,13763074,RBLBANK,RBLBANK21NOVFUT,0,25-11-2021,FUT
566,96750,17353474,RBLBANK,RBLBANK22JANFUT,0,27-01-2022,FUT
567,96751,18331650,RECLTD,RECLTD21DECFUT,0,30-12-2021,FUT
568,96752,13763330,RECLTD,RECLTD21NOVFUT,0,25-11-2021,FUT
569,96753,17353730,RECLTD,RECLTD22JANFUT,0,27-01-2022,FUT
570,96754,18332418,RELIANCE,RELIANCE21DECFUT,0,30-12-2021,FUT
571,96755,13763586,RELIANCE,RELIANCE21NOVFUT,0,25-11-2021,FUT
572,96756,17353986,RELIANCE,RELIANCE22JANFUT,0,27-01-2022,FUT
573,96757,18332674,SAIL,SAIL21DECFUT,0,30-12-2021,FUT
574,96758,13763842,SAIL,SAIL21NOVFUT,0,25-11-2021,FUT
575,96759,17354242,SAIL,SAIL22JANFUT,0,27-01-2022,FUT
576,96760,17354754,SBICARD,SBICARD21DECFUT,0,30-12-2021,FUT
577,96761,17354498,SBICARD,SBICARD21NOVFUT,0,25-11-2021,FUT
578,96762,17355010,SBICARD,SBICARD22JANFUT,0,27-01-2022,FUT
579,96763,18353410,SBILIFE,SBILIFE21DECFUT,0,30-12-2021,FUT
580,96764,13764098,SBILIFE,SBILIFE21NOVFUT,0,25-11-2021,FUT
581,96765,17355266,SBILIFE,SBILIFE22JANFUT,0,27-01-2022,FUT
582,96766,18353666,SBIN,SBIN21DECFUT,0,30-12-2021,FUT
583,96767,13764354,SBIN,SBIN21NOVFUT,0,25-11-2021,FUT
584,96768,17355522,SBIN,SBIN22JANFUT,0,27-01-2022,FUT
585,96769,18353922,SHREECEM,SHREECEM21DECFUT,0,30-12-2021,FUT
586,96770,13764610,SHREECEM,SHREECEM21NOVFUT,0,25-11-2021,FUT
587,96771,17355778,SHREECEM,SHREECEM22JANFUT,0,27-01-2022,FUT
588,96772,18354178,SIEMENS,SIEMENS21DECFUT,0,30-12-2021,FUT
589,96773,13764866,SIEMENS,SIEMENS21NOVFUT,0,25-11-2021,FUT
590,96774,17356034,SIEMENS,SIEMENS22JANFUT,0,27-01-2022,FUT
591,96775,18354434,SRF,SRF21DECFUT,0,30-12-2021,FUT
592,96776,13765122,SRF,SRF21NOVFUT,0,25-11-2021,FUT
593,96777,17356290,SRF,SRF22JANFUT,0,27-01-2022,FUT
594,96778,18354690,SRTRANSFIN,SRTRANSFIN21DECFUT,0,30-12-2021,FUT
595,96779,13765378,SRTRANSFIN,SRTRANSFIN21NOVFUT,0,25-11-2021,FUT
596,96780,17356546,SRTRANSFIN,SRTRANSFIN22JANFUT,0,27-01-2022,FUT
597,96781,18354946,STAR,STAR21DECFUT,0,30-12-2021,FUT
598,96782,13765634,STAR,STAR21NOVFUT,0,25-11-2021,FUT
599,96783,17356802,STAR,STAR22JANFUT,0,27-01-2022,FUT
600,96784,18355202,SUNPHARMA,SUNPHARMA21DECFUT,0,30-12-2021,FUT
601,96785,13765890,SUNPHARMA,SUNPHARMA21NOVFUT,0,25-11-2021,FUT
602,96786,17357058,SUNPHARMA,SUNPHARMA22JANFUT,0,27-01-2022,FUT
603,96787,18355458,SUNTV,SUNTV21DECFUT,0,30-12-2021,FUT
604,96788,13766402,SUNTV,SUNTV21NOVFUT,0,25-11-2021,FUT
605,96789,17357314,SUNTV,SUNTV22JANFUT,0,27-01-2022,FUT
606,96790,18355714,SYNGENE,SYNGENE21DECFUT,0,30-12-2021,FUT
607,96791,13767170,SYNGENE,SYNGENE21NOVFUT,0,25-11-2021,FUT
608,96792,17357570,SYNGENE,SYNGENE22JANFUT,0,27-01-2022,FUT
609,96793,18355970,TATACHEM,TATACHEM21DECFUT,0,30-12-2021,FUT
610,96794,13767426,TATACHEM,TATACHEM21NOVFUT,0,25-11-2021,FUT
611,96795,17357826,TATACHEM,TATACHEM22JANFUT,0,27-01-2022,FUT
612,96796,18356226,TATACONSUM,TATACONSUM21DECFUT,0,30-12-2021,FUT
613,96797,13767682,TATACONSUM,TATACONSUM21NOVFUT,0,25-11-2021,FUT
614,96798,17358082,TATACONSUM,TATACONSUM22JANFUT,0,27-01-2022,FUT
615,96799,18356482,TATAMOTORS,TATAMOTORS21DECFUT,0,30-12-2021,FUT
616,96800,13767938,TATAMOTORS,TATAMOTORS21NOVFUT,0,25-11-2021,FUT
617,96801,17358338,TATAMOTORS,TATAMOTORS22JANFUT,0,27-01-2022,FUT
618,96802,18356738,TATAPOWER,TATAPOWER21DECFUT,0,30-12-2021,FUT
619,96803,13768194,TATAPOWER,TATAPOWER21NOVFUT,0,25-11-2021,FUT
620,96804,17358594,TATAPOWER,TATAPOWER22JANFUT,0,27-01-2022,FUT
621,96805,18356994,TATASTEEL,TATASTEEL21DECFUT,0,30-12-2021,FUT
622,96806,13768450,TATASTEEL,TATASTEEL21NOVFUT,0,25-11-2021,FUT
623,96807,17358850,TATASTEEL,TATASTEEL22JANFUT,0,27-01-2022,FUT
624,96808,18357250,TCS,TCS21DECFUT,0,30-12-2021,FUT
625,96809,13768706,TCS,TCS21NOVFUT,0,25-11-2021,FUT
626,96810,17359106,TCS,TCS22JANFUT,0,27-01-2022,FUT
627,96811,18357506,TECHM,TECHM21DECFUT,0,30-12-2021,FUT
628,96812,13768962,TECHM,TECHM21NOVFUT,0,25-11-2021,FUT
629,96813,17359362,TECHM,TECHM22JANFUT,0,27-01-2022,FUT
630,96814,18357762,TITAN,TITAN21DECFUT,0,30-12-2021,FUT
631,96815,13769218,TITAN,TITAN21NOVFUT,0,25-11-2021,FUT
632,96816,17359618,TITAN,TITAN22JANFUT,0,27-01-2022,FUT
633,96817,18358018,TORNTPHARM,TORNTPHARM21DECFUT,0,30-12-2021,FUT
634,96818,13769474,TORNTPHARM,TORNTPHARM21NOVFUT,0,25-11-2021,FUT
635,96819,17359874,TORNTPHARM,TORNTPHARM22JANFUT,0,27-01-2022,FUT
636,96820,18358274,TORNTPOWER,TORNTPOWER21DECFUT,0,30-12-2021,FUT
637,96821,13769730,TORNTPOWER,TORNTPOWER21NOVFUT,0,25-11-2021,FUT
638,96822,17360130,TORNTPOWER,TORNTPOWER22JANFUT,0,27-01-2022,FUT
639,96823,18358530,TRENT,TRENT21DECFUT,0,30-12-2021,FUT
640,96824,13769986,TRENT,TRENT21NOVFUT,0,25-11-2021,FUT
641,96825,17360386,TRENT,TRENT22JANFUT,0,27-01-2022,FUT
642,96826,18358786,TVSMOTOR,TVSMOTOR21DECFUT,0,30-12-2021,FUT
643,96827,13770242,TVSMOTOR,TVSMOTOR21NOVFUT,0,25-11-2021,FUT
644,96828,17360642,TVSMOTOR,TVSMOTOR22JANFUT,0,27-01-2022,FUT
645,96829,18359042,UBL,UBL21DECFUT,0,30-12-2021,FUT
646,96830,13770498,UBL,UBL21NOVFUT,0,25-11-2021,FUT
647,96831,17360898,UBL,UBL22JANFUT,0,27-01-2022,FUT
648,96832,18359298,ULTRACEMCO,ULTRACEMCO21DECFUT,0,30-12-2021,FUT
649,96833,13770754,ULTRACEMCO,ULTRACEMCO21NOVFUT,0,25-11-2021,FUT
650,96834,17361154,ULTRACEMCO,ULTRACEMCO22JANFUT,0,27-01-2022,FUT
651,96835,18382850,UPL,UPL21DECFUT,0,30-12-2021,FUT
652,96836,13771010,UPL,UPL21NOVFUT,0,25-11-2021,FUT
653,96837,17361410,UPL,UPL22JANFUT,0,27-01-2022,FUT
654,96838,18383106,VEDL,VEDL21DECFUT,0,30-12-2021,FUT
655,96839,13771266,VEDL,VEDL21NOVFUT,0,25-11-2021,FUT
656,96840,17363714,VEDL,VEDL22JANFUT,0,27-01-2022,FUT
657,96841,18383362,VOLTAS,VOLTAS21DECFUT,0,30-12-2021,FUT
658,96842,13771522,VOLTAS,VOLTAS21NOVFUT,0,25-11-2021,FUT
659,96843,17363970,VOLTAS,VOLTAS22JANFUT,0,27-01-2022,FUT
660,96844,17364482,WHIRLPOOL,WHIRLPOOL21DECFUT,0,30-12-2021,FUT
661,96845,17364226,WHIRLPOOL,WHIRLPOOL21NOVFUT,0,25-11-2021,FUT
662,96846,17364738,WHIRLPOOL,WHIRLPOOL22JANFUT,0,27-01-2022,FUT
663,96847,18383618,WIPRO,WIPRO21DECFUT,0,30-12-2021,FUT
664,96848,13771778,WIPRO,WIPRO21NOVFUT,0,25-11-2021,FUT
